Sitravatinib,DB15036,Sitravatinib is under investigation in clinical trial NCT03680521 (Neoadjuvant Sitravatinib in Combination With Nivolumab in Patients With Clear Cell Renal Cell Carcinoma).,52083477,,WLAVZAAODLTUSW-UHFFFAOYSA-N,COCCNCc1ccc(nc1)c2cc3c(s2)c(ccn3)Oc4ccc(cc4F)NC(=O)C5(CC5)C(=O)Nc6ccc(cc6)F,Mirati Therapeutics,0,,,
SNS-314,DB06134,"SNS-314 is a potent and selective inhibitor of Aurora kinases A, B, and C. Proliferating cells treated with SNS-314 bypass the mitotic spindle checkpoint and fail to undergo cytokinesis, leading to multiple rounds of endoreduplication and eventually cell death. SNS-314 inhibits tumor growth in a variety of preclinical models, and it is now being tested in single agent Phase 1 studies in patients with advanced solid tumours.",23331599,,FAYAUAZLLLJJGH-UHFFFAOYSA-N,,,0,,,
Sonolisib,DB12601,"Sonolisib has been used in trials studying the treatment of Glioblastoma, Prostate Cancer, Advanced Solid Tumors, Advanced BRAF-mutant Cancers, and Non Small Cell Lung Cancer (NSCLC), among others.",8025448,9849735,QIUASFSNWYMDFS-NILGECQDSA-N,CC(=O)O[C@@H]1C[C@]2([C@@H](CCC2=O)C3=C1[C@]4([C@H](OC(=O)/C(=C/N(CC=C)CC=C)/C4=C(C3=O)O)COC)C)C,Cascadian Therapeutics,0,,,
Sorafenib,DB00398,"Sorafenib (rINN), marketed as Nexavar by Bayer, is a drug approved for the treatment of advanced renal cell carcinoma (primary kidney cancer). It has also received ""Fast Track"" designation by the FDA for the treatment of advanced hepatocellular carcinoma (primary liver cancer), and has since performed well in Phase III trials.
Sorafenib is a small molecular inhibitor of Raf kinase, PDGF (platelet-derived growth factor), VEGF receptor 2 & 3 kinases and c Kit the receptor for Stem cell factor. A growing number of drugs target most of these pathways. The originality of Sorafenib lays in its simultaneous targeting of the Raf/Mek/Erk pathway.",187440,216239,MLDQJTXFUGDVEO-UHFFFAOYSA-N,CNC(=O)c1cc(ccn1)Oc2ccc(cc2)NC(=O)Nc3ccc(c(c3)C(F)(F)F)Cl,Bayer,1,L01XE05,,
Sotrastaurin,DB12369,"Sotrastaurin has been used in trials studying the basic science and treatment of Uveal Melanoma, Richter Syndrome, Prolymphocytic Leukemia, Recurrent Mantle Cell Lymphoma, and Recurrent Small Lymphocytic Lymphoma, among others.",8472351,10296883,OAVGBZOFDPFGPJ-UHFFFAOYSA-N,CN1CCN(CC1)c2nc3ccccc3c(n2)C4=C(C(=O)NC4=O)c5c[nH]c6c5cccc6,Novartis,0,,,
Spebrutinib,DB11764,"Spebrutinib has been used in trials studying the treatment of Rheumatoid Arthritis, Lymphoma, Large B-Cell, Diffuse, and Leukemia Lymphocytic Chronic B-Cell.",29361342,59174488,KXBDTLQSDKGAEB-UHFFFAOYSA-N,COCCOc1ccc(cc1)Nc2ncc(c(n2)Nc3cccc(c3)NC(=O)C=C)F,Celgene,0,,,
Sunitinib,DB01268,"Sunitinib is a small-molecule multi-targeted receptor tyrosine kinase (RTK) inhibitor. On January 26, 2006, the agent was formally approved by the US FDA for the indications of treating renal cell carcinoma (RCC) and imatinib-resistant gastrointestinal stromal tumor (GIST). For these purposes, sunitinib is generally available as an orally administered formulation. Sunitinib inhibits cellular signaling by targeting multiple RTKs. These include all platelet-derived growth factor receptors (PDGF-R) and vascular endothelial growth factor receptors (VEGF-R). Sunitinib also inhibits KIT (CD117), the RTK that drives the majority of GISTs. In addition, sunitinib inhibits other RTKs including RET, CSF-1R, and flt3.",4486264,5329102,WINHZLLDWRZWRT-ATVHPVEESA-N,CCN(CC)CCNC(=O)c1c(c([nH]c1C)/C=C\2/c3cc(ccc3NC2=O)F)C,Cp Pharmaceuticals,1,L01XE04,,
TAK-901,DB12756,"TAK-901 has been used in trials studying the treatment of Lymphoma, Myelofibrosis, Multiple Myeloma, Myeloid Metaplasia, and Advanced Solid Tumors, among others.",17281108,16124208,WKDACQVEJIVHMZ-UHFFFAOYSA-N,,,0,,,
Talmapimod,DB05412,Talmapimod is the first-generation oral p38 MAP kinase inhibitor developed by Scios. It has shown to be effective to cure inflammatory diseases such as Rheumatoid Arthritis.,8046764,9871074,ZMELOYOKMZBMRB-DLBZAZTESA-N,C[C@@H]1CN([C@H](CN1C(=O)c2cc3c(cc2Cl)n(cc3C(=O)C(=O)N(C)C)C)C)Cc4ccc(cc4)F,Scios inc,0,,,
Tamatinib,DB07159,,9388620,11213558,NHHQJBCNYHBUSI-UHFFFAOYSA-N,CC1(C(=O)Nc2c(ccc(n2)Nc3c(cnc(n3)Nc4cc(c(c(c4)OC)OC)OC)F)O1)C,Rigel Pharmaceuticals,0,,,
Tandutinib,DB05465,"MLN518 is a novel, oral, small molecule designed to inhibit type III receptor tyrosine kinases, including FLT3, (platelet-derived growth-factor receptor) PDGFR and c-KIT. Tyrosine kinases are enzymes involved in several cellular processes and are known to be activated in cancer cells to drive tumor growth. AML patients with FLT3 mutations experience earlier disease relapse and shorter survival rates compared to patients without these mutations. Approximately 25 to 30 percent of all adult AML patients have a mutation of the FLT3 gene. The use of MLN518 to treat AML has been granted fast-track status by the U.S. Food and Drug Administration. Phase I/II trials are underway.",2302085,3038522,UXXQOJXBIDBUAC-UHFFFAOYSA-N,CC(C)Oc1ccc(cc1)NC(=O)N2CCN(CC2)c3c4cc(c(cc4ncn3)OCCCN5CCCCC5)OC,Takeda,0,,,
Tanzisertib,DB11798,"Tanzisertib has been used in trials studying the treatment of Fibrosis, Discoid Lupus, Pulmonary Fibrosis, Interstitial Lung Disease, and Lung Diseases, Interstitial, among others.",28492361,11597537,IBGLGMOPHJQDJB-IHRRRGAJSA-N,c1c(c(c(cc1F)F)Nc2n(c3nc(ncc3n2)N[C@H]4CC[C@@H](CC4)O)[C@@H]5COCC5)F,Celgene,0,,,
Tarloxotinib,DB14944,Tarloxotinib is under investigation in clinical trial NCT03743350 (NSCLC Exon 20 or HER2-activating Mutations).,,,WAKIMVYUBWMMHJ-FXRZFVDSSA-N,Cn1cnc(c1C[N+](C)(C)C/C=C/C(=O)Nc2cc3c(cn2)ncnc3Nc4ccc(c(c4)Br)Cl)[N+](=O)[O-].[Br-],Threshold Pharmaceuticals,0,,,
Taselisib,DB12108,"Taselisib has been used in trials studying the treatment and basic science of LYMPHOMA, Breast Cancer, Ovarian Cancer, Solid Neoplasm, and HER2/Neu Negative, among others.",29315044,51001932,BEUQXVWXFDOSAQ-UHFFFAOYSA-N,Cc1nc(n(n1)C(C)C)c2cn3c(n2)-c4ccc(cc4OCC3)c5cnn(c5)C(C)(C)C(=O)N,Hoffmann-La Roche,0,,,
Telatinib,DB15393,Telatinib is under investigation in clinical trial NCT03817411 (Telatinib in Combination With Capecitabine/ Oxaliplatin in 1st Line Gastric or GEJ Cancer).,7984603,,QFCXANHHBCGMAS-UHFFFAOYSA-N,CNC(=O)c1cc(ccn1)COc2c3c(cco3)c(nn2)Nc4ccc(cc4)Cl,Bayer,0,,,
Temsirolimus,DB06287,Temsirolimus is a derivative of sirolimus used in the treatment of renal cell carcinoma (RCC). It was developed by Wyeth Pharmaceuticals under the trade name Torisel. Temsirolimus was approved by the FDA in late May 2007 as well as the European Medicines Agency (EMEA) on November 2007.,21468899,23724530,CBPNZQVSJQDFBE-FUXHJELOSA-N,,,1,L01XE09,,
Tepotinib,DB15133,Tepotinib is under investigation in clinical trial NCT03531762 (Effect of a Proton Pump Inhibitor on the Pharmacokinetics (PK) of Tepotinib).,28637823,,AHYMHWXQRWRBKT-UHFFFAOYSA-N,CN1CCC(CC1)COc2cnc(nc2)c3cccc(c3)Cn4c(=O)ccc(n4)c5cccc(c5)C#N,Merck,0,,,
Tesevatinib,DB11973,"Tesevatinib has been used in trials studying the treatment of Cancer, Stomach Cancer, Brain Metastases, Esophageal Cancer, and Leptomeningeal Metastases, among others.

Tesevatinib is a potent inhibitor of multiple RTKs implicated in driving tumor cell proliferation and tumor vascularization (blood vessel formation). Tesevatinib inhibits the EGF, HER2, and VEGF RTKs, each of which is a target of currently approved cancer therapies. In addition, tesevatinib inhibits EphB4, an RTK that is highly expressed in many human tumors and plays a role in promoting angiogenesis. In a broad array of preclinical tumor models including breast, lung, colon and prostate cancer, XL647 demonstrated potent inhibition of tumor growth and causes tumor regression. In cell culture models, tesevatinib retains significant potency against mutant EGFRs that are resistant to current EGFR inhibitors.",32699556,10458325,HVXKQKFEHMGHSL-QKDCVEJESA-N,CN1C[C@H]2C[C@H](C[C@H]2C1)COc3cc4c(cc3OC)c(ncn4)Nc5ccc(c(c5F)Cl)Cl,Kadmon Corporation,0,,,
Tivantinib,DB12200,Tivantinib has been investigated in Solid Tumors.,9669218,11494412,UCEQXRCJXIVODC-PMACEKPBSA-N,c1ccc2c(c1)c(c[nH]2)[C@H]3[C@@H](C(=O)NC3=O)c4cn5c6c4cccc6CCC5,Daiichi Sankyo,0,,,
Tivozanib,DB11800,"Tivozanib has been used in trials studying the treatment and basic science of Solid Tumors, Glioblastoma, Ovarian Cancer, Prostate Cancer, and Stage IV Disease, among others.",8087481,9911830,SPMVMDHWKHCIDT-UHFFFAOYSA-N,Cc1cc(no1)NC(=O)Nc2ccc(cc2Cl)Oc3ccnc4c3cc(c(c4)OC)OC,Aveo Pharmaceuticals,0,L01XE34,,
Tofacitinib,DB08895,"Tofacitinib is an inhibitor of Janus kinases, a group of intracellular enzymes involved in signalling pathways that affect hematopoiesis and immune cell function. It is approved by the FDA for treatment of moderate to severe rheumatoid arthritis that responds inadequately to methotrexate or in those who are intolerant to methotrexate. 
Besides rheumatoid arthritis, tofacitinib has also been studied in clinical trials for the prevention of organ transplant rejection, and is currently under investigation for the treatment of psoriasis. Known adverse effects include nausea and headache as well as more serious immunologic and hematological adverse effects. Tofacitinib is marketed under the brand name Xeljanz by Pfizer.",8102425,9926791,UJLAWZDWDVHWOW-YPMHNXCESA-N,C[C@@H]1CCN(C[C@@H]1N(C)c2c3cc[nH]c3ncn2)C(=O)CC#N,Pfizer,1,L04AA29,,
Tomivosertib,DB15219,Tomivosertib is under investigation in clinical trial NCT03318562 (A PD Study of Oral eFT508 in Subjects With Advanced TNBC and HCC).,57617704,,HKTBYUWLRDZAJK-UHFFFAOYSA-N,Cc1cc(c(=O)n2c1C(=O)NC23CCCCC3)Nc4cc(ncn4)N,Effector Therapeutics,0,,,
Trametinib,DB08911,"Trametinib dimethyl sulfoxide is a kinase inhibitor. Each 1-mg tablet contains 1.127 mg trametinib dimethyl sulfoxide equivalent to 1 mg of trametinib non-solvated parent. FDA approved on May 29, 2013 [L2727].

The U.S. Food and Drug Administration approved [DB08912](Tafilnar) and Mekinist (trametinib), administered together, for the treatment of anaplastic thyroid cancer (ATC) that cannot be removed by surgery or has spread to other parts of the body (metastatic), and has a type of abnormal gene, BRAF V600E (BRAF V600E mutation-positive) [L2726].

Thyroid cancer is a disease in which cancer cells form in the tissues of the thyroid. Anaplastic thyroid cancer is a rare, aggressive type of thyroid cancer. The National Institutes of Health (NIH) estimates there will be 53,990 new cases of thyroid cancer and an estimated 2,060 deaths from the disease in the United States in 2018. Anaplastic thyroid cancer accounts for approximately 1 to 2 percent of all thyroid cancers [L2726].",9881833,11707110,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,Cc1c2c(c(n(c1=O)C)Nc3ccc(cc3F)I)c(=O)n(c(=O)n2c4cccc(c4)NC(=O)C)C5CC5,GlaxoSmithKline,1,L01XE25,,
Trilaciclib,DB15442,"Trilaciclib is under investigation in clinical trial NCT02514447 (Trilaciclib (G1T28), a CDK 4/6 Inhibitor, in Patients With Previously Treated Extensive Stage SCLC Receiving Topotecan Chemotherapy).",58825997,,PDGKHKMBHVFCMG-UHFFFAOYSA-N,CN1CCN(CC1)c2ccc(nc2)Nc3ncc4cc5n(c4n3)C6(CCCCC6)CNC5=O,G1 Therapeutics,0,,,
Tucatinib,DB11652,Tucatinib has been used in trials studying the treatment of HER2 Positive Breast Cancers and HER2 Positive Metastatic Breast Cancers.,34995558,51039094,SDEAXTCZPQIFQM-UHFFFAOYSA-N,Cc1cc(ccc1Oc2ccn3c(c2)ncn3)Nc4c5cc(ccc5ncn4)NC6=NC(CO6)(C)C,Array BioPharma,0,,,
Ulixertinib,DB13930,"Ulixertinib is a a novel, reversible, ATP-competitive ERK1/2 inhibitor with high potency and ERK1/2 selectivity [A31474]. It is currently in clinical trials for the treatment of a wide range of tumors.",9893722,,KSERXGMCDHOLSS-LJQANCHMSA-N,CC(C)Nc1cc(c(cn1)Cl)c2cc([nH]c2)C(=O)N[C@H](CO)c3cccc(c3)Cl,BioMed Valley Discoveries,0,,,
Umbralisib,DB14989,Umbralisib is under investigation in clinical trial NCT02535286 (Study of Immunotherapy in Combination With Ublituximab and Umbralisib in Patients With Relapsed-refractory CLL or Richter's Transformation).,34979945,,IUVCFHHAEHNCFT-INIZCTEOSA-N,C[C@@H](c1c(c(=O)c2cc(ccc2o1)F)c3cccc(c3)F)n4c5c(c(n4)c6ccc(c(c6)F)OC(C)C)c(ncn5)N,TG Therapeutics,0,,,
Upadacitinib,DB15091,"Upadacitinib is an oral Janus kinase (JAK)1-selective inhibitor and a disease-modifying antirheumatic drug (DMARD) used in the treatment of rheumatoid arthritis to slow down disease progression. Rheumatoid arthritis is a chronic autoimmune inflammatory disease affecting the peripheral joints. It is characterized by synovial inflammation and hyperplasia, autoantibody production, cartilage damage and bone destruction, leading to co-morbidities.[A189165] Despite a variety of therapeutic agents available for treatment, up to 40% of the patients do not respond to current therapies, including biological therapies.[A189171] The etiology of the disease is mostly unknown; however, the role of JAK as a driver of immune-mediated conditions was discovered, leading to the use of JAK as therapeutic targets for rheumatoid arthritis.[A189168] To reduce dose-related toxicity (as seen with some pan-JAK inhibitors) without significantly affecting efficacy, more selective JAK1 inhibitors, upadacitinib and [filgotinib], were developed.[A189165]

The FDA approved Upadacitinib in August 2019 for the treatment of adults with moderately to severely active rheumatoid arthritis who have had an inadequate response or intolerance to methotrexate.[L10896] In December 2019, it was additionally approved by the European Commission for the same indication in patients with inadequate response or intolerance to one or more DMARDs and can be used as monotherapy or in combination with methotrexate.[L10899] Upadacitinib is marketed under the brand name RINVOQ™ for oral administration.[L10896] It is currently being investigated in several clinical trials assessing its therapeutic effectiveness in other inflammatory diseases, such as psoriatic arthritis, ankylosing spondylitis, ulcerative colitis, and atopic dermatitis.[A189165]",44210449,,WYQFJHHDOKWSHR-MNOVXSKESA-N,CC[C@@H]1CN(C[C@@H]1c2cnc3n2c4cc[nH]c4nc3)C(=O)NCC(F)(F)F,Abbvie,1,,,
Uprosertib,DB11969,"Uprosertib has been used in trials studying the treatment of Cancer, Melanoma, Solid Tumours, Cervical Cancer, and HER2/Neu Negative, among others.",32701836,51042438,AXTAPYRUEKNRBA-JTQLQIEISA-N,Cn1c(c(cn1)Cl)c2cc(oc2Cl)C(=O)N[C@@H](Cc3ccc(c(c3)F)F)CN,GlaxoSmithKline,0,,,
Vactosertib,DB15310,Vactosertib is under investigation in clinical trial NCT03724851 (Vactosertib in Combination With Pembrolizumab in Metastatic Colorectal or Gastric Cancer).,32813335,,FJCDSQATIJKQKA-UHFFFAOYSA-N,Cc1cccc(n1)c2c(nc([nH]2)CNc3ccccc3F)c4ccc5ncnn5c4,MedPacto,0,,,
Vandetanib,DB05294,"Vandetanib is an oral once-daily kinase inhibitor of tumour angiogenesis and tumour cell proliferation with the potential for use in a broad range of tumour types.

On April 6 2011, vandetanib was approved by the FDA to treat nonresectable, locally advanced, or metastatic medullary thyroid cancer in adult patients.",2338979,3081361,UHTHHESEBZOYNR-UHFFFAOYSA-N,CN1CCC(CC1)COc2cc3c(cc2OC)c(ncn3)Nc4ccc(cc4F)Br,Ipr Pharmaceuticals,1,L01XE12,,
Varlitinib,DB05944,"Varlitinib is an oral, selective, reversible, small molecule tyrosine kinase inhibitor of both ErbB-2 (Her-2/neu) and EGFR. Over-expression of ErbB-2 and EGFR receptors in tumors is predictive of poor prognosis in cancer patients. Varlitinib has shown significant anti-tumor activity in preclinical models of human breast, lung, and epidermal carcinoma tumors.",25027380,42642648,UWXSAYUXVSFDBQ-CYBMUJFWSA-N,C[C@@H]1COC(=N1)Nc2ccc3c(c2)c(ncn3)Nc4ccc(c(c4)Cl)OCc5nccs5,Array Biopharma,0,,,
Vatalanib,DB04879,Vatalanib (PTK787/ZK-222584) is a new oral antiangiogenic molecule that inhibits all known vascular endothelial growth factor receptors. Vatalanib is under investigation for the treatment of solid tumors.,133257,151194,YCOYDOIWSSHVCK-UHFFFAOYSA-N,c1ccc2c(c1)c(nnc2Nc3ccc(cc3)Cl)Cc4ccncc4,Novartis,0,,,
Vemurafenib,DB08881,"Vemurafenib is a competitive kinase inhibitor with activity against BRAF kinase with mutations like V600E.[A31269] It exerts its function by binding to the ATP-binding domain of the mutant BRAF.[A31270] Vemurafenib was co-developed by Roche and Plexxikon and it obtained its FDA approval on August 17, 2011, under the company Hoffmann La Roche. After approval, Roche in collaboration with Genentech launched a broad development program. [L1012]",24747352,42611257,GPXBXXGIAQBQNI-UHFFFAOYSA-N,CCCS(=O)(=O)Nc1ccc(c(c1F)C(=O)c2c[nH]c3c2cc(cn3)c4ccc(cc4)Cl)F,Hoffmann-La Roche,1,L01XE15,,
Vistusertib,DB11925,Vistusertib is under investigation for the treatment of Advanced Gastric Adenocarcinoma.,28294977,25262792,JUSFANSTBFGBAF-IRXDYDNUSA-N,C[C@H]1COCCN1c2c3ccc(nc3nc(n2)N4CCOC[C@@H]4C)c5cccc(c5)C(=O)NC,Astrazeneca,0,,,
Volasertib,DB12062,"Volasertib has been used in trials studying the treatment of Leukemia, Neoplasms, Leukemia, Myeloid, Acute, Myelodysplastic Syndromes, and Leukemia, Monocytic, Acute, among others.",26327706,10461508,SXNJFOWDRLKDSF-STROYTFGSA-N,CC[C@H]1N(c2nc(ncc2N(C1=O)C)Nc3c(cc(cc3)C(=O)N[C@H]4CC[C@@H](CC4)N5CCN(CC5)CC6CC6)OC)C(C)C,Boehringer Ingelheim,0,,,
Voruciclib,DB15157,Voruciclib is under investigation in clinical trial NCT03547115 (A Phase 1 Study of Voruciclib in Subjects With B-Cell Malignancies or AML).,29165867,,MRPGRAKIAJJGMM-OCCSQVGLSA-N,CN1CC[C@H]([C@@H]1CO)c2c(cc(c3c2oc(cc3=O)c4ccc(cc4Cl)C(F)(F)F)O)O,Piramal Enterprises,0,,,
Voxtalisib,DB12400,"Voxtalisib has been used in trials studying the treatment of Cancer, Melanoma, Lymphoma, Glioblastoma, and Breast Cancer, among others.",17279963,16123056,RGHYDLZMTYDBDT-UHFFFAOYSA-N,CCn1c2c(cc(c1=O)c3ccn[nH]3)c(nc(n2)N)C,Sanofi,0,,,
Wortmannin,DB08059,"Wortmannin is a steroid metabolite of _Penicillium funiculosum_ and _Talaromyces wortmannii_ fungi. This drug acts as a nonspecific, covalent inhibitor of phosphoinositide 3-kinase enzymes (PI3Ks).",276037,312145,"
QDLHCMPXEPAAMD-QAIWCSMKSA-N",,,0,,,
X-396,DB13104,X-396 has been used in trials studying the treatment of Advanced Solid Tumors and Non-small Cell Lung Cancer.,30811339,56960447,ONPGOSVDVDPBCY-CQSZACIVSA-N,,,0,,,
Zanubrutinib,DB15035,"Zanubrutinib is a novel Bruton's tyrosine kinase (BTK) inhibitor used for the treatment of adult patients with mantle cell lymphoma (MCL) who have received at least one prior therapy.[L10163] Mantle cell lymphoma is an aggressive mature B-cell non-Hodgkin lymphoma that is associated with early relapse, poor clinical outcomes, and long-term survival.[A187967] BTK is an enzyme that plays a role in oncogenic signalling pathways, where it promotes the survival and proliferation of malignant B cells.[A187985] Compared to the first-generation BTK inhibitor [ibrutinib], zanubrutinib displays higher potency and selectivity for BTK with fewer off-target effects.[A187958] Due to this enhanced selectivity towards BTK, zanubrutinib belongs to the second-generation BTK inhibitor drug group that also includes [acalabrutinib], which was approved by the FDA in 2017.

Zanubrutinib was granted accelerated approval by the FDA in November 2019 based on clinical trial results that demonstrated an 84% overall response rate from zanubrutinib therapy in patients with MCL,[L10166] which measures the proportion of patients in a trial whose tumour is entirely or partially destroyed by a drug.[L10169] It is currently marketed under the trade name BRUKINSA™ and is available as oral capsules.",64835237,,RNOAOAWBMHREKO-UHFFFAOYSA-N,C=CC(=O)N1CCC(CC1)C2CCNc3n2nc(c3C(=O)N)c4ccc(cc4)Oc5ccccc5,BeiGene,1,,,
